Fecha,MATERIAL,Cantidad,VENDEDOR,Día de la Semana,Mes,Año,Estación,Ventas Diarias,Lag_1,Lag_2,Lag_3
2023-01-24,10901 CAM 70 NEGRO,20.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,1302010.0,1302010.0,10.0,105.0
2023-01-24,10901 CAM 70 NEGRO,10.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,1302010.0,1302010.0,1302010.0,10.0
2023-01-24,11101 CAM 70 ROSADO PASTEL,5.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,5.0,505.0,505.0,4.0
2023-01-24,11201 CAM 70 ROJO,,VENTAS RESTREPO,Tuesday,1,2023,Invierno,,5.0,50.0,262.0
2023-01-24,11303 CAM 70 VERDE JADE,50.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,506.0,10.0,2.0,100.0
2023-01-24,11303 CAM 70 VERDE JADE,6.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,506.0,506.0,10.0,2.0
2023-01-24,120101 P.CONEJO NEGRO,1.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,1.0,3.0,21.0,21.0
2023-01-24,130103 CAM 120 NEGRO,10.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,10.0,1.0,2.0,310.0
2023-01-24,130118 CAM 150 NEGRO,10.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,10.0,1.0,,
2023-01-24,140101 CAM 50 BLANCO,8.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,8100100.0,1010.0,1010.0,12.0
2023-01-24,140101 CAM 50 BLANCO,100.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,8100100.0,8100100.0,1010.0,1010.0
2023-01-24,140101 CAM 50 BLANCO,100.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,8100100.0,8100100.0,8100100.0,1010.0
2023-01-24,140102 CAM 50 NEGRO,10.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,1020.0,20.0,105.0,105.0
2023-01-24,140102 CAM 50 NEGRO,20.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,1020.0,1020.0,20.0,105.0
2023-01-24,310137 FLEECE MOSTAZA,1.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,1.0,1.0,1.0,2.0
2023-01-24,330618 CAM CIRCLE MARFIL,40.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,40.0,62.0,,
2023-01-24,330701 CAM NET NEGRO,5.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,510.0,1.0,6.0,5.0
2023-01-24,330701 CAM NET NEGRO,10.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,510.0,510.0,1.0,6.0
2023-01-24,620103 MALLA SANDWICH GRIS OSCURA,10.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,510.0,510.0,5.0,1.0
2023-01-24,620104 MALLA SANDWICH AZUL OSCURA,2.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,2.0,2.0,10.0,10.0
2023-01-24,620124 MALLA SANDWICH AZUL NOCHE,10.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,103.0,30.0,3.0,1.0
2023-01-24,620124 MALLA SANDWICH AZUL NOCHE,3.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,103.0,103.0,30.0,3.0
2023-01-25,10203 CAM 70 AZUL REY,50.0,VENTAS RESTREPO,Wednesday,1,2023,Invierno,50.0,50.0,21.0,10.0
2023-01-25,10301 CAM 70 BLANCO,23.0,VENTAS RESTREPO,Wednesday,1,2023,Invierno,23.0,40.0,15.0,
2023-01-25,10901 CAM 70 NEGRO,50.0,VENTAS RESTREPO,Wednesday,1,2023,Invierno,50.0,1302010.0,1302010.0,1302010.0
2023-01-25,11001 CAM 70 NARANJA ZANAHORIA,1.0,VENTAS RESTREPO,Wednesday,1,2023,Invierno,1.0,50.0,10.0,10.0
2023-01-25,130103 CAM 120 NEGRO,30.0,VENTAS RESTREPO,Wednesday,1,2023,Invierno,30.0,10.0,1.0,2.0
2023-01-25,140101 CAM 50 BLANCO,300.0,VENTAS RESTREPO,Wednesday,1,2023,Invierno,300.0,8100100.0,8100100.0,8100100.0
2023-01-25,20301 CAM 100 BLANCO,,VENTAS RESTREPO,Wednesday,1,2023,Invierno,,1.0,1.0,50.0
2023-01-25,20901 CAM 100 NEGRO NEUTRO,,VENTAS RESTREPO,Wednesday,1,2023,Invierno,,,,2.0
2023-01-25,330618 CAM CIRCLE MARFIL,10.0,VENTAS RESTREPO,Wednesday,1,2023,Invierno,10.0,40.0,62.0,
2023-01-25,430811 BO 32X45X10 AZUL ACUEDUCTO,50.0,VENTAS RESTREPO,Wednesday,1,2023,Invierno,50.0,6.0,25.0,10.0
2023-01-25,620103 MALLA SANDWICH GRIS OSCURA,,VENTAS RESTREPO,Wednesday,1,2023,Invierno,,510.0,510.0,5.0
2023-01-26,50101 CAM SUBO 70 BLANCO,200.0,VENDEDOR E-COMMERCE,Thursday,1,2023,Invierno,200.0,80010.0,80010.0,10.0
2023-01-26,10203 CAM 70 AZUL REY,,VENTAS RESTREPO,Thursday,1,2023,Invierno,,50.0,50.0,21.0
2023-01-26,10208 CAM 70 AZUL COBALTO,50.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,50.0,16.0,50.0,200.0
2023-01-26,10502 CAM 70 CAFÉ OSCURO,5.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,5.0,5.0,50.0,6.0
2023-01-26,10701 CAM 70 GRIS OSCURO,100.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,100.0,5.0,50.0,909092.0
2023-01-26,10802 CAM 70 MORADO CLARO,50.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,,,,50.0
2023-01-26,10802 CAM 70 MORADO CLARO,,VENTAS RESTREPO,Thursday,1,2023,Invierno,,,,
2023-01-26,10803 CAM 70 LILA,3.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,3.0,5.0,45.0,45.0
2023-01-26,10901 CAM 70 NEGRO,3.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,3.0,50.0,1302010.0,1302010.0
2023-01-26,11001 CAM 70 NARANJA ZANAHORIA,,VENTAS RESTREPO,Thursday,1,2023,Invierno,,1.0,50.0,10.0
2023-01-26,11101 CAM 70 ROSADO PASTEL,,VENTAS RESTREPO,Thursday,1,2023,Invierno,,5.0,505.0,505.0
2023-01-26,11301 CAM 70 VERDE CALI,100.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,100.0,50.0,120.0,75.0
2023-01-26,11303 CAM 70 VERDE JADE,3.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,3.0,506.0,506.0,10.0
2023-01-26,130103 CAM 120 NEGRO,,VENTAS RESTREPO,Thursday,1,2023,Invierno,,30.0,10.0,1.0
2023-01-26,130103 CAM 120 NEGRO,5.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,,,30.0,10.0
2023-01-26,140101 CAM 50 BLANCO,15.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,151007.0,300.0,8100100.0,8100100.0
2023-01-26,140101 CAM 50 BLANCO,100.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,151007.0,151007.0,300.0,8100100.0
2023-01-26,140101 CAM 50 BLANCO,7.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,151007.0,151007.0,151007.0,300.0
2023-01-26,330605 CAM CIRCLE MORADO CLARO,7.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,7.0,10.0,,
2023-01-26,330701 CAM NET NEGRO,10.0,VENTAS RESTREPO,Thursday,1,2023,Invierno,10.0,510.0,510.0,1.0
2023-01-27,10502 CAM 70 CAFÉ OSCURO,200.0,VENDEDOR E-COMMERCE,Friday,1,2023,Invierno,200.0,5.0,5.0,50.0
2023-01-27,10204 CAM 70 AZUL OSCURO,5.0,VENTAS RESTREPO,Friday,1,2023,Invierno,550.0,50.0,50.0,
2023-01-27,10204 CAM 70 AZUL OSCURO,50.0,VENTAS RESTREPO,Friday,1,2023,Invierno,550.0,550.0,50.0,50.0
2023-01-27,10208 CAM 70 AZUL COBALTO,25.0,VENTAS RESTREPO,Friday,1,2023,Invierno,259.0,50.0,16.0,50.0
2023-01-27,10208 CAM 70 AZUL COBALTO,9.0,VENTAS RESTREPO,Friday,1,2023,Invierno,259.0,259.0,50.0,16.0
2023-01-27,10301 CAM 70 BLANCO,30.0,VENTAS RESTREPO,Friday,1,2023,Invierno,30.0,23.0,40.0,15.0
2023-01-27,10803 CAM 70 LILA,50.0,VENTAS RESTREPO,Friday,1,2023,Invierno,,3.0,5.0,45.0
2023-01-27,10803 CAM 70 LILA,,VENTAS RESTREPO,Friday,1,2023,Invierno,,,3.0,5.0
2023-01-27,10901 CAM 70 NEGRO,100.0,VENTAS RESTREPO,Friday,1,2023,Invierno,,3.0,50.0,1302010.0
2023-01-27,10901 CAM 70 NEGRO,,VENTAS RESTREPO,Friday,1,2023,Invierno,,,3.0,50.0
2023-01-27,11001 CAM 70 NARANJA ZANAHORIA,40.0,VENTAS RESTREPO,Friday,1,2023,Invierno,40.0,,1.0,50.0
2023-01-27,11301 CAM 70 VERDE CALI,25.0,VENTAS RESTREPO,Friday,1,2023,Invierno,25.0,100.0,50.0,120.0
2023-01-27,11307 CAM 70 VERDE BOTELLA,130.0,VENTAS RESTREPO,Friday,1,2023,Invierno,130.0,10.0,7.0,700.0
2023-01-27,130103 CAM 120 NEGRO,5.0,VENTAS RESTREPO,Friday,1,2023,Invierno,510.0,,,30.0
2023-01-27,130103 CAM 120 NEGRO,10.0,VENTAS RESTREPO,Friday,1,2023,Invierno,510.0,510.0,,
2023-01-27,310101 FLEECE NEGRO,10.0,VENTAS RESTREPO,Friday,1,2023,Invierno,10.0,2.0,,
2023-01-27,310120 FLEECE IS OSCURO,1.0,VENTAS RESTREPO,Friday,1,2023,Invierno,1.0,3.0,1.0,1.0
2023-01-27,310131 FLEECE LILA,,VENTAS RESTREPO,Friday,1,2023,Invierno,,3.0,,2.0
2023-01-27,330618 CAM CIRCLE MARFIL,30.0,VENTAS RESTREPO,Friday,1,2023,Invierno,30.0,10.0,40.0,62.0
2023-01-27,430510 BO 35X41 NEGRA,2.0,VENTAS RESTREPO,Friday,1,2023,Invierno,2.0,2.0,2.0,23.0
2023-01-27,430806 BO 32X45X10 AZUL REY,1.0,VENTAS RESTREPO,Friday,1,2023,Invierno,1.0,50.0,1.0,6.0
2023-01-27,430811 BO 32X45X10 AZUL ACUEDUCTO,1.0,VENTAS RESTREPO,Friday,1,2023,Invierno,1.0,50.0,6.0,25.0
2023-01-27,620125 MALLA SANDWICH COLMENA,10.0,VENTAS RESTREPO,Friday,1,2023,Invierno,101.0,12.0,12.0,2.0
2023-01-27,620125 MALLA SANDWICH COLMENA,1.0,VENTAS RESTREPO,Friday,1,2023,Invierno,101.0,101.0,12.0,12.0
2023-01-28,10301 CAM 70 BLANCO,6.0,VENTAS RESTREPO,Saturday,1,2023,Invierno,6.0,30.0,23.0,40.0
2023-01-28,10702 CAM 70 GRIS CLARO,,VENTAS RESTREPO,Saturday,1,2023,Invierno,,15.0,,200.0
2023-01-28,10901 CAM 70 NEGRO,5.0,VENTAS RESTREPO,Saturday,1,2023,Invierno,5.0,,,3.0
2023-01-28,11001 CAM 70 NARANJA ZANAHORIA,300.0,VENTAS RESTREPO,Saturday,1,2023,Invierno,300.0,40.0,,1.0
2023-01-28,140102 CAM 50 NEGRO,10.0,VENTAS RESTREPO,Saturday,1,2023,Invierno,10.0,1020.0,1020.0,20.0
2023-01-28,20301 CAM 100 BLANCO,12.0,VENTAS RESTREPO,Saturday,1,2023,Invierno,12.0,,1.0,1.0
2023-01-28,310101 FLEECE NEGRO,1.0,VENTAS RESTREPO,Saturday,1,2023,Invierno,1.0,10.0,2.0,
2023-01-28,310102 FLEECE BLANCO,3.0,VENTAS RESTREPO,Saturday,1,2023,Invierno,3.0,,,1.0
2023-01-28,620101 MALLA SANDWICH NEGRA,6.0,VENTAS RESTREPO,Saturday,1,2023,Invierno,6.0,,,
2023-01-30,330611 CAM CIRCLE GRIS OSCURO,100.0,JORGE ANDRES AGUIRRE ROJAS,Monday,1,2023,Invierno,100.0,3.0,20.0,10.0
2023-01-30,330618 CAM CIRCLE MARFIL,250.0,JORGE ANDRES AGUIRRE ROJAS,Monday,1,2023,Invierno,250.0,30.0,10.0,40.0
2023-01-30,330913 CAM FLOR B GRIS,100.0,JORGE ANDRES AGUIRRE ROJAS,Monday,1,2023,Invierno,100.0,5.0,,
2023-01-30,10202 CAM 70 AZUL PASTEL,5.0,VENTAS RESTREPO,Monday,1,2023,Invierno,5.0,5.0,,43.0
2023-01-30,10301 CAM 70 BLANCO,34.0,VENTAS RESTREPO,Monday,1,2023,Invierno,34.0,6.0,30.0,23.0
2023-01-30,10803 CAM 70 LILA,,VENTAS RESTREPO,Monday,1,2023,Invierno,,,,3.0
2023-01-30,10901 CAM 70 NEGRO,13.0,VENTAS RESTREPO,Monday,1,2023,Invierno,13.0,5.0,,
2023-01-30,1111-10 P.CONEJO HUELLAS NEGRAS,2.0,VENTAS RESTREPO,Monday,1,2023,Invierno,2.0,1.0,3.0,
2023-01-30,11201 CAM 70 ROJO,1.0,VENTAS RESTREPO,Monday,1,2023,Invierno,1.0,,5.0,50.0
2023-01-30,11302 CAM 70 VERDE PISTACHO,13.0,VENTAS RESTREPO,Monday,1,2023,Invierno,13.0,1.0,8450.0,8450.0
2023-01-30,140101 CAM 50 BLANCO,600.0,VENTAS RESTREPO,Monday,1,2023,Invierno,600802250200.0,151007.0,151007.0,151007.0
2023-01-30,140101 CAM 50 BLANCO,80.0,VENTAS RESTREPO,Monday,1,2023,Invierno,600802250200.0,600802250200.0,151007.0,151007.0
2023-01-30,140101 CAM 50 BLANCO,22.0,VENTAS RESTREPO,Monday,1,2023,Invierno,600802250200.0,600802250200.0,600802250200.0,151007.0
2023-01-30,140101 CAM 50 BLANCO,50.0,VENTAS RESTREPO,Monday,1,2023,Invierno,600802250200.0,600802250200.0,600802250200.0,600802250200.0
2023-01-30,140101 CAM 50 BLANCO,200.0,VENTAS RESTREPO,Monday,1,2023,Invierno,600802250200.0,600802250200.0,600802250200.0,600802250200.0
2023-01-30,310109 FLEECE TURQUEZA,1.0,VENTAS RESTREPO,Monday,1,2023,Invierno,1.0,3.0,5.0,4.0
2023-01-30,50101 CAM SUBO 70 BLANCO,200.0,VENTAS RESTREPO,Monday,1,2023,Invierno,200.0,200.0,80010.0,80010.0
2023-01-30,620105 MALLA SANDWICH BLANCA,,VENTAS RESTREPO,Monday,1,2023,Invierno,,1.0,1.0,
2023-01-30,620125 MALLA SANDWICH COLMENA,,VENTAS RESTREPO,Monday,1,2023,Invierno,,101.0,101.0,12.0
2023-01-31,10901 CAM 70 NEGRO,300.0,VENDEDOR E-COMMERCE,Tuesday,1,2023,Invierno,300196023100100.0,13.0,5.0,
2023-01-31,10702 CAM 70 GRIS CLARO,5.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,5.0,,15.0,
2023-01-31,10802 CAM 70 MORADO CLARO,,VENTAS RESTREPO,Tuesday,1,2023,Invierno,,,,
2023-01-31,10803 CAM 70 LILA,3.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,37.0,,,
2023-01-31,10803 CAM 70 LILA,7.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,37.0,37.0,,
2023-01-31,10901 CAM 70 NEGRO,19.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,300196023100100.0,300196023100100.0,13.0,5.0
2023-01-31,10901 CAM 70 NEGRO,60.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,300196023100100.0,300196023100100.0,300196023100100.0,13.0
2023-01-31,10901 CAM 70 NEGRO,2.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,300196023100100.0,300196023100100.0,300196023100100.0,300196023100100.0
2023-01-31,10901 CAM 70 NEGRO,3.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,300196023100100.0,300196023100100.0,300196023100100.0,300196023100100.0
2023-01-31,10901 CAM 70 NEGRO,100.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,300196023100100.0,300196023100100.0,300196023100100.0,300196023100100.0
2023-01-31,10901 CAM 70 NEGRO,100.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,300196023100100.0,300196023100100.0,300196023100100.0,300196023100100.0
2023-01-31,11303 CAM 70 VERDE JADE,13.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,13.0,3.0,506.0,506.0
2023-01-31,130118 CAM 150 NEGRO,4.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,4.0,10.0,1.0,
2023-01-31,310104 FLEECE AZUL REY,3.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,3.0,,1.0,3.0
2023-01-31,310109 FLEECE TURQUEZA,1.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,1.0,1.0,3.0,5.0
2023-01-31,310112 FLEECE ROJO,3.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,3.0,5.0,,
2023-01-31,310113 FLEECE FUCSIA,3.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,,3.0,,
2023-01-31,310113 FLEECE FUCSIA,,VENTAS RESTREPO,Tuesday,1,2023,Invierno,,,3.0,
2023-01-31,330404 CAM MOON AZUL REY,6.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,6.0,,,1.0
2023-01-31,620101 MALLA SANDWICH NEGRA,500.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,50010.0,6.0,,
2023-01-31,620101 MALLA SANDWICH NEGRA,10.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,50010.0,50010.0,6.0,
2023-01-31,620103 MALLA SANDWICH GRIS OSCURA,3.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,3.0,,510.0,510.0
2023-01-31,620124 MALLA SANDWICH AZUL NOCHE,50.0,VENTAS RESTREPO,Tuesday,1,2023,Invierno,,103.0,103.0,30.0
2023-01-31,620124 MALLA SANDWICH AZUL NOCHE,,VENTAS RESTREPO,Tuesday,1,2023,Invierno,,,103.0,103.0
2023-02-01,10901 CAM 70 NEGRO,600.0,VENDEDOR E-COMMERCE,Wednesday,2,2023,Invierno,6008004.0,300196023100100.0,300196023100100.0,300196023100100.0
2023-02-01,10203 CAM 70 AZUL REY,20.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,20.0,,50.0,50.0
2023-02-01,10502 CAM 70 CAFÉ OSCURO,4.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,4.0,200.0,5.0,5.0
2023-02-01,10802 CAM 70 MORADO CLARO,100.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,100.0,,,
2023-02-01,10803 CAM 70 LILA,10.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,10.0,37.0,37.0,
2023-02-01,10901 CAM 70 NEGRO,800.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,6008004.0,6008004.0,300196023100100.0,300196023100100.0
2023-02-01,10901 CAM 70 NEGRO,4.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,6008004.0,6008004.0,6008004.0,300196023100100.0
2023-02-01,11101 CAM 70 ROSADO PASTEL,100.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,100.0,,5.0,505.0
2023-02-01,11307 CAM 70 VERDE BOTELLA,3.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,3.0,130.0,10.0,7.0
2023-02-01,130103 CAM 120 NEGRO,4.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,4.0,510.0,510.0,
2023-02-01,130118 CAM 150 NEGRO,10.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,10.0,4.0,10.0,1.0
2023-02-01,140101 CAM 50 BLANCO,100.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,100.0,600802250200.0,600802250200.0,600802250200.0
2023-02-01,140102 CAM 50 NEGRO,100.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,10050.0,10.0,1020.0,1020.0
2023-02-01,140102 CAM 50 NEGRO,50.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,10050.0,10050.0,10.0,1020.0
2023-02-01,620101 MALLA SANDWICH NEGRA,500.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,5002.0,50010.0,50010.0,6.0
2023-02-01,620101 MALLA SANDWICH NEGRA,2.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,5002.0,5002.0,50010.0,50010.0
2023-02-01,620105 MALLA SANDWICH BLANCA,10.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,1010.0,,1.0,1.0
2023-02-01,620105 MALLA SANDWICH BLANCA,10.0,VENTAS RESTREPO,Wednesday,2,2023,Invierno,1010.0,1010.0,,1.0
2023-02-01,620113 MALLA SANDWICH ROSADA,,VENTAS RESTREPO,Wednesday,2,2023,Invierno,,4.0,3.0,2.0
2023-02-02,10203 CAM 70 AZUL REY,50.0,VENDEDOR E-COMMERCE,Thursday,2,2023,Invierno,50.0,20.0,,50.0
2023-02-02,10208 CAM 70 AZUL COBALTO,50.0,VENDEDOR E-COMMERCE,Thursday,2,2023,Invierno,505015.0,259.0,259.0,50.0
2023-02-02,10702 CAM 70 GRIS CLARO,50.0,VENDEDOR E-COMMERCE,Thursday,2,2023,Invierno,5050.0,5.0,,15.0
2023-02-02,10901 CAM 70 NEGRO,30.0,VENDEDOR E-COMMERCE,Thursday,2,2023,Invierno,,6008004.0,6008004.0,6008004.0
2023-02-02,11101 CAM 70 ROSADO PASTEL,50.0,VENDEDOR E-COMMERCE,Thursday,2,2023,Invierno,5050.0,100.0,,5.0
2023-02-02,130102 CAM 120 BLANCO,200.0,VENDEDOR E-COMMERCE,Thursday,2,2023,Invierno,200.0,3.0,60.0,200.0
2023-02-02,130103 CAM 120 NEGRO,200.0,VENDEDOR E-COMMERCE,Thursday,2,2023,Invierno,20010.0,4.0,510.0,510.0
2023-02-02,50101 CAM SUBO 70 BLANCO,600.0,VENDEDOR E-COMMERCE,Thursday,2,2023,Invierno,600.0,200.0,200.0,80010.0
2023-02-02,10101 CAM 70 AMARILLO BANDERA,9.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,9.0,200.0,,276.0
2023-02-02,10202 CAM 70 AZUL PASTEL,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,506.0,5.0,5.0,
2023-02-02,10202 CAM 70 AZUL PASTEL,6.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,506.0,506.0,5.0,5.0
2023-02-02,10204 CAM 70 AZUL OSCURO,12.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,124.0,550.0,550.0,50.0
2023-02-02,10204 CAM 70 AZUL OSCURO,4.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,124.0,124.0,550.0,550.0
2023-02-02,10208 CAM 70 AZUL COBALTO,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,505015.0,505015.0,259.0,259.0
2023-02-02,10208 CAM 70 AZUL COBALTO,15.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,505015.0,505015.0,505015.0,259.0
2023-02-02,10502 CAM 70 CAFÉ OSCURO,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,50.0,4.0,200.0,5.0
2023-02-02,10601 CAM 70 FUCSIA NORMAL,12.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,12.0,5.0,,3.0
2023-02-02,10701 CAM 70 GRIS OSCURO,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,50.0,100.0,5.0,50.0
2023-02-02,10702 CAM 70 GRIS CLARO,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,5050.0,5050.0,5.0,
2023-02-02,10802 CAM 70 MORADO CLARO,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,50.0,100.0,,
2023-02-02,10803 CAM 70 LILA,12.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,12.0,10.0,37.0,37.0
2023-02-02,10901 CAM 70 NEGRO,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,,,6008004.0,6008004.0
2023-02-02,10901 CAM 70 NEGRO,15.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,,,,6008004.0
2023-02-02,10901 CAM 70 NEGRO,26.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,,,,
2023-02-02,10901 CAM 70 NEGRO,,VENTAS RESTREPO,Thursday,2,2023,Invierno,,,,
2023-02-02,10901 CAM 70 NEGRO,10.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,,,,
2023-02-02,11001 CAM 70 NARANJA ZANAHORIA,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,5020.0,300.0,40.0,
2023-02-02,11001 CAM 70 NARANJA ZANAHORIA,20.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,5020.0,5020.0,300.0,40.0
2023-02-02,11101 CAM 70 ROSADO PASTEL,50.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,5050.0,5050.0,100.0,
2023-02-02,11201 CAM 70 ROJO,3.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,3.0,1.0,,5.0
2023-02-02,11301 CAM 70 VERDE CALI,12.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,12.0,25.0,100.0,50.0
2023-02-02,130103 CAM 120 NEGRO,10.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,20010.0,20010.0,4.0,510.0
2023-02-02,130107 CAM 150 BLANCO,5.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,5.0,7.0,5.0,2.0
2023-02-02,130118 CAM 150 NEGRO,10.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,10.0,10.0,4.0,10.0
2023-02-02,20403 CAM 100 BEIGE HUESO,6.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,6.0,4.0,50.0,2.0
2023-02-02,290101 T REFLE IS CON BASE,10.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,101.0,6.0,5.0,1.0
2023-02-02,290101 T REFLE IS CON BASE,1.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,101.0,101.0,6.0,5.0
2023-02-02,310120 FLEECE IS OSCURO,10.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,10.0,1.0,3.0,1.0
2023-02-02,310126 FLEECE CAFÉ,2.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,2.0,2.0,1.0,3.0
2023-02-02,620101 MALLA SANDWICH NEGRA,,VENTAS RESTREPO,Thursday,2,2023,Invierno,,5002.0,5002.0,50010.0
2023-02-02,620101 MALLA SANDWICH NEGRA,3.0,VENTAS RESTREPO,Thursday,2,2023,Invierno,,,5002.0,5002.0
2023-02-02,620101 MALLA SANDWICH NEGRA,,VENTAS RESTREPO,Thursday,2,2023,Invierno,,,,5002.0
2023-02-02,620104 MALLA SANDWICH AZUL OSCURA,,VENTAS RESTREPO,Thursday,2,2023,Invierno,,2.0,2.0,10.0
2023-02-02,620124 MALLA SANDWICH AZUL NOCHE,,VENTAS RESTREPO,Thursday,2,2023,Invierno,,,,103.0
2023-02-03,10203 CAM 70 AZUL REY,50.0,VENTAS RESTREPO,Friday,2,2023,Invierno,50.0,50.0,20.0,
2023-02-03,10702 CAM 70 GRIS CLARO,10.0,VENTAS RESTREPO,Friday,2,2023,Invierno,10.0,5050.0,5050.0,5.0
2023-02-03,10901 CAM 70 NEGRO,400.0,VENTAS RESTREPO,Friday,2,2023,Invierno,4002010.0,,,
2023-02-03,10901 CAM 70 NEGRO,20.0,VENTAS RESTREPO,Friday,2,2023,Invierno,4002010.0,4002010.0,,
2023-02-03,10901 CAM 70 NEGRO,10.0,VENTAS RESTREPO,Friday,2,2023,Invierno,4002010.0,4002010.0,4002010.0,
