VENDEDOR,MATERIAL,Fecha,Documento,Cantidad,Total_Ingresos,Precio Promedio,Precio iva incluido,NOTA ,
JORGE ANDRES AGUIRRE ROJAS,10901 CAM 70 NEGRO,17/01/2024,FV FVE 4700,"2.100,00","2.029.411,76","966,39",,,
JORGE ANDRES AGUIRRE ROJAS,"11204 CAM 70 BLANCO X 2,10 METROS",09/01/2024,FV FVE 4686,"3.000,00","4.650.000,00","1.550,00",,,
JORGE ANDRES AGUIRRE ROJAS,"11204 CAM 70 BLANCO X 2,10 METROS",18/01/2024,FV FVE 4701,"3.000,00","4.650.000,00","1.550,00",,,
JORGE ANDRES AGUIRRE ROJAS,"11204 CAM 70 BLANCO X 2,10 METROS",24/01/2024,FV FVE 4727,600,"829.078,99","1.381,80",,,
JORGE ANDRES AGUIRRE ROJAS,"11204 CAM 70 BLANCO X 2,10 METROS",27/01/2024,FV FVE 4741,"3.000,00","4.650.000,00","1.550,00",,,
JORGE ANDRES AGUIRRE ROJAS,"11221103 CAM 30 BLANCO X 2,60 METROS",24/01/2024,FV FVE 4727,"2.000,00","1.466.400,00","733,20",,,
JORGE ANDRES AGUIRRE ROJAS,11301 CAM 70 VERDE CALI,17/01/2024,FV FVE 4699,"1.000,00","966.386,55","966,39",,,
JORGE ANDRES AGUIRRE ROJAS,140101 CAM 50 BLANCO,16/01/2024,FV FVE 4694,"2.400,00","1.633.613,44","680,67",,,
JORGE ANDRES AGUIRRE ROJAS,140101 CAM 50 BLANCO,29/01/2024,FV FVE 4747,300,"226.890,76","756,30",,,
JORGE ANDRES AGUIRRE ROJAS,140102 CAM 50 NEGRO,16/01/2024,FV FVE 4694,"4.000,00","2.722.689,07","680,67",,,
JORGE ANDRES AGUIRRE ROJAS,140103 CAM 50 AZUL PASTEL,29/01/2024,FV FVE 4744,"1.000,00","680.672,27","680,67",,,
JORGE ANDRES AGUIRRE ROJAS,160103 CAM 13 GR X 2.10 MTR BLANCO,09/01/2024,FV FVE 4686,"10.500,00","2.898.000,00","276,00",,,
JORGE ANDRES AGUIRRE ROJAS,160103 CAM 13 GR X 2.10 MTR BLANCO,18/01/2024,FV FVE 4701,"12.000,00","3.312.000,00","276,00",,,
JORGE ANDRES AGUIRRE ROJAS,160103 CAM 13 GR X 2.10 MTR BLANCO,24/01/2024,FV FVE 4727,"3.000,00","769.840,34","256,61",,,
JORGE ANDRES AGUIRRE ROJAS,160103 CAM 13 GR X 2.10 MTR BLANCO,27/01/2024,FV FVE 4741,"1.500,00","414.000,00","276,00",,,
JORGE ANDRES AGUIRRE ROJAS,160103 CAM 13 GR X 2.10 MTR BLANCO,29/01/2024,FV FVE 4750,"8.500,00","2.346.000,00","276,00",,,
JORGE ANDRES AGUIRRE ROJAS,160103 CAM 13 GR X 2.10 MTR BLANCO,31/01/2024,FV FVE 4754,"18.000,00","4.619.147,89","256,62",,,
JORGE ANDRES AGUIRRE ROJAS,20301 CAM 100 BLANCO,16/01/2024,FV FVE 4694,"2.000,00","2.689.075,63","1.344,54",,,
JORGE ANDRES AGUIRRE ROJAS,20901 CAM 100 NEGRO NEUTRO,09/01/2024,FV FVE 4685,"3.000,00","4.060.789,91","1.353,60",,,
JORGE ANDRES AGUIRRE ROJAS,221203 EVA 4 MM BLANCO,15/01/2024,FV FVE 4691,400,"3.328.000,00","8.320,00",,,
JORGE ANDRES AGUIRRE ROJAS,221203 EVA 4 MM BLANCO,23/01/2024,FV FVE 4719,900,"7.488.000,00","8.320,00",,,
JORGE ANDRES AGUIRRE ROJAS,"221210 EVA 5,5 MM BLANCO X 50M",29/01/2024,FV FVE 4748,50,"525.210,08","10.504,20",,,
JORGE ANDRES AGUIRRE ROJAS,"221211 EVA 3,5 MM BLANCO",23/01/2024,FV FVE 4719,600,"4.367.899,16","7.279,83",,,
JORGE ANDRES AGUIRRE ROJAS,"221212 EVA 3,5 MM NEGRO",15/01/2024,FV FVE 4691,600,"4.336.134,45","7.226,89",,,
JORGE ANDRES AGUIRRE ROJAS,30102 CAM 40 AZUL QUIRURGICO,29/01/2024,FV FVE 4749,"3.000,00","2.773.109,24","924,37",,,
JORGE ANDRES AGUIRRE ROJAS,430807 BO 32X45X10 VERDE PISTACHO,20/01/2024,FV FVE 4711,350,"352.941,18","1.008,40",,,
JORGE ANDRES AGUIRRE ROJAS,430811 BO 32X45X10 AZUL ACUEDUCTO,20/01/2024,FV FVE 4711,350,"352.941,18","1.008,40",,,
JORGE ANDRES AGUIRRE ROJAS,660107 CAM 25 GR AZUL ACUEDUCTO,25/01/2024,FV FVE 4728,"40,2","422.268,91","10.504,20",,,
JORGE ANDRES AGUIRRE ROJAS,660108 CAM 25 GR BLANCO,23/01/2024,FV FVE 4723,"505,6","4.801.075,63","9.495,80",,,
JORGE ANDRES AGUIRRE ROJAS,660108 CAM 25 GR BLANCO,25/01/2024,FV FVE 4728,"41,6","436.974,79","10.504,20",,,
JORGE ANDRES AGUIRRE ROJAS,660108 CAM 25 GR BLANCO,31/01/2024,FV FVE 4755,"128,3","1.293.781,51","10.084,03",,,
VENDEDOR E-COMMERCE,10201 CAM 70 AZUL ACUEDUCTO,26/01/2024,FV FVE 4734,300,"403.361,34","1.344,54",,,
VENDEDOR E-COMMERCE,10204 CAM 70 AZUL OSCURO,29/01/2024,FV FVE 4743,200,"268.907,56","1.344,54",,,
VENDEDOR E-COMMERCE,10803 CAM 70 LILA,26/01/2024,FV FVE 4734,200,"268.907,56","1.344,54",,,
VENDEDOR E-COMMERCE,11301 CAM 70 VERDE CALI,18/01/2024,FV FVE 4702,100,"134.453,78","1.344,54",,,
VENDEDOR E-COMMERCE,20203 CAM 100 AZUL REY,22/01/2024,FV FVE 4717,100,"134.453,78","1.344,54",,,
VENDEDOR E-COMMERCE,20401 CAM 100 BEIGE CLARO - MEDIO,26/01/2024,FV FVE 4737,10,"21.008,40","2.100,84",,,
VENDEDOR E-COMMERCE,50101 CAM SUBO 70 BLANCO,22/01/2024,FV FVE 4716,100,"235.294,12","2.352,94",,,
VENDEDOR E-COMMERCE,990815 MALLA SPENCER NEGRA,29/01/2024,FV FVE 4746,50,"390.756,30","7.815,13",,,
VENDEDOR EXTERNO,10901 CAM 70 NEGRO,22/01/2024,FV FVE 4713,"173,00","203.529,41","1.176,47",,,
VENDEDOR EXTERNO,20301 CAM 100 BLANCO,22/01/2024,FV FVE 4713,157,"290.252,10","1.848,74",,,
VENDEDOR EXTERNO,21201 CAM 100 ROJO,22/01/2024,FV FVE 4713,250,"462.184,87","1.848,74",,,
VENDEDOR EXTERNO,221206 EVA 4 MM NEGRO,31/01/2024,FV FVE 4758,"3.500,00","15.585.500,00","4.453,00",,,
VENDEDOR EXTERNO,"221207 EVA 2,5 MM NEGRO",15/01/2024,FV FVE 4692,200,"974.789,92","4.873,95",,,
VENDEDOR EXTERNO,990821 EVA 3MM BLANCA,19/01/2024,FV FVE 4707,50,"315.126,05","6.302,52",,,
VENDEDOR EXTERNO,990821 EVA 3MM BLANCA,22/01/2024,FV FVE 4715,150,"945.378,15","6.302,52",,,
VENTAS RESTREPO,100107 TAFETA NEGRA,30/01/2024,FV FVR 17951,1,"2.268,91","2.268,91",,,
VENTAS RESTREPO,10101 CAM 70 AMARILLO BANDERA,23/01/2024,FV FVR 17881,2,"2.689,08","1.344,54",,,
VENTAS RESTREPO,10101 CAM 70 AMARILLO BANDERA,25/01/2024,FV FVR 17901,1,"1.344,54","1.344,54",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,04/01/2024,FV FVR 17732,"2,5","3.361,34","1.344,54",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,05/01/2024,FV FVR 17745,5,"6.722,69","1.344,54",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,09/01/2024,FV FVE 4684,18,"24.201,68","1.344,54",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,10/01/2024,FV FVR 17769,"14,3","19.226,89","1.344,54",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,10/01/2024,FV FVR 17770,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,24/01/2024,FV FVE 4724,210,"247.058,82","1.176,47",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,24/01/2024,FV FVR 17890,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,25/01/2024,FV FVR 17909,"5,62","7.556,30","1.344,54",,,
VENTAS RESTREPO,10203 CAM 70 AZUL REY,25/01/2024,FV FVR 17910,45,"58.613,45","1.302,52",,,
VENTAS RESTREPO,10204 CAM 70 AZUL OSCURO,04/01/2024,FV FVR 17728,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,10204 CAM 70 AZUL OSCURO,04/01/2024,FV FVR 17729,45,"58.613,45","1.302,52",,,
VENTAS RESTREPO,10204 CAM 70 AZUL OSCURO,25/01/2024,FV FVR 17901,1,"1.344,54","1.344,54",,,
VENTAS RESTREPO,10204 CAM 70 AZUL OSCURO,25/01/2024,FV FVR 17910,18,"24.201,68","1.344,54",,,
VENTAS RESTREPO,10208 CAM 70 AZUL COBALTO,25/01/2024,FV FVR 17900,8,"10.756,30","1.344,54",,,
VENTAS RESTREPO,10208 CAM 70 AZUL COBALTO,31/01/2024,FV FVR 17967,10,"13.445,38","1.344,54",,,
VENTAS RESTREPO,102210 CAM 70 VERDE TURQUESA,12/01/2024,FV FVR 17791,15,"20.168,07","1.344,54",,,
VENTAS RESTREPO,102210 CAM 70 VERDE TURQUESA,17/01/2024,FV FVR 17840,8,"10.756,30","1.344,54",,,
VENTAS RESTREPO,102210 CAM 70 VERDE TURQUESA,29/01/2024,FV FVE 4751,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,05/01/2024,FV FVR 17738,2,"2.689,08","1.344,54",,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,17/01/2024,FV FVR 17831,7,"9.411,76","1.344,54",,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,18/01/2024,FV FVR 17848,"0,3","403,36","1.344,54",,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,24/01/2024,FV FVE 4724,25,"33.613,45","1.344,54",,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,24/01/2024,FV FVR 17885,10,"13.445,38","1.344,54",,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,25/01/2024,FV FVR 17901,"1,5","2.016,81","1.344,54",,,
VENTAS RESTREPO,10301 CAM 70 BLANCO,29/01/2024,FV FVR 17935,"48,7","63.432,77","1.302,52",,,
VENTAS RESTREPO,10402 CAM 70 BEIGE OSCURO,12/01/2024,FV FVR 17791,15,"20.168,07","1.344,54",,,
VENTAS RESTREPO,10402 CAM 70 BEIGE OSCURO,20/01/2024,FV FVE 4712,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,10502 CAM 70 CAFÉ OSCURO,06/01/2024,FV FVR 17751,"10,5","14.117,65","1.344,54",,,
VENTAS RESTREPO,10502 CAM 70 CAFÉ OSCURO,25/01/2024,FV FVR 17901,"1,5","2.016,81","1.344,54",,,
VENTAS RESTREPO,10702 CAM 70 GRIS CLARO,16/01/2024,FV FVE 4696,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,10702 CAM 70 GRIS CLARO,26/01/2024,FV FVR 17921,10,"13.445,38","1.344,54",,,
VENTAS RESTREPO,10702 CAM 70 GRIS CLARO,29/01/2024,FV FVE 4751,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,10802 CAM 70 MORADO CLARO,09/01/2024,FV FVE 4684,18,"24.201,68","1.344,54",,,
VENTAS RESTREPO,10802 CAM 70 MORADO CLARO,30/01/2024,FV FVE 4753,35,"45.588,24","1.302,52",,,
VENTAS RESTREPO,10803 CAM 70 LILA,16/01/2024,FV FVE 4696,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,10803 CAM 70 LILA,17/01/2024,FV FVR 17843,13,"17.478,99","1.344,54",,,
VENTAS RESTREPO,10803 CAM 70 LILA,19/01/2024,FV FVR 17849,10,"13.445,38","1.344,54",,,
VENTAS RESTREPO,10803 CAM 70 LILA,29/01/2024,FV FVE 4751,200,"235.294,12","1.176,47",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,02/01/2024,FV FVR 17711,68,"88.571,43","1.302,52",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,05/01/2024,FV FVR 17733,9,"12.100,84","1.344,54",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,05/01/2024,FV FVR 17738,4,"5.378,15","1.344,54",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,05/01/2024,FV FVR 17741,"10,5","14.117,65","1.344,54",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,06/01/2024,FV FVR 17755,2,"2.689,08","1.344,54",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,10/01/2024,FV FVR 17771,5,"6.722,69","1.344,54",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,17/01/2024,FV FVR 17842,"3,5","4.705,88","1.344,54",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,18/01/2024,FV FVE 4703,50,"65.126,05","1.302,52",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,18/01/2024,FV FVR 17844,30,"39.075,63","1.302,52",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,19/01/2024,FV FVE 4710,300,"352.941,18","1.176,47",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,19/01/2024,FV FVR 17855,20,"26.890,76","1.344,54",,,
VENTAS RESTREPO,10901 CAM 70 NEGRO,23/01/2024,FV FVR 17880,"3,5","4.705,88","1.344,54",,,
VENTAS RESTREPO,11001 CAM 70 NARANJA ZANAHORIA,05/01/2024,FV FVR 17734,20,"26.890,76","1.344,54",,,
VENTAS RESTREPO,11101 CAM 70 ROSADO PASTEL,09/01/2024,FV FVE 4684,18,"24.201,68","1.344,54",,,
VENTAS RESTREPO,11101 CAM 70 ROSADO PASTEL,19/01/2024,FV FVR 17849,10,"13.445,38","1.344,54",,,
VENTAS RESTREPO,1111-10 P.CONEJO HUELLAS NEGRAS,12/01/2024,FV FVR 17796,1,"9.663,87","9.663,87",,,
VENTAS RESTREPO,11201 CAM 70 ROJO,03/01/2024,FV FVR 17722,"21,31","28.652,10","1.344,54",,,
VENTAS RESTREPO,11201 CAM 70 ROJO,04/01/2024,FV FVR 17732,2,"2.689,08","1.344,54",,,
VENTAS RESTREPO,11201 CAM 70 ROJO,09/01/2024,FV FVR 17762,"10,3","13.848,74","1.344,54",,,
VENTAS RESTREPO,11201 CAM 70 ROJO,24/01/2024,FV FVE 4724,35,"45.588,24","1.302,52",,,
VENTAS RESTREPO,11201 CAM 70 ROJO,25/01/2024,FV FVR 17901,"1,5","2.016,81","1.344,54",,,
VENTAS RESTREPO,11202 CAM 70 VINOTINTO,19/01/2024,FV FVE 4708,250,"294.117,65","1.176,47",,,
VENTAS RESTREPO,11301 CAM 70 VERDE CALI,15/01/2024,FV FVR 17814,70,"91.176,47","1.302,52",,,
VENTAS RESTREPO,11301 CAM 70 VERDE CALI,25/01/2024,FV FVR 17901,"1,5","2.016,81","1.344,54",,,
VENTAS RESTREPO,11301 CAM 70 VERDE CALI,31/01/2024,FV FVR 17967,10,"13.445,38","1.344,54",,,
VENTAS RESTREPO,11302 CAM 70 VERDE PISTACHO,22/01/2024,FV FVE 4714,200,"235.294,12","1.176,47",,,
VENTAS RESTREPO,11302 CAM 70 VERDE PISTACHO,25/01/2024,FV FVR 17901,2,"2.689,08","1.344,54",,,
VENTAS RESTREPO,11302 CAM 70 VERDE PISTACHO,27/01/2024,FV FVR 17924,50,"65.126,05","1.302,52",,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,05/01/2024,FV FVR 17740,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,06/01/2024,FV FVR 17746,30,"39.075,63","1.302,52",,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,09/01/2024,FV FVE 4684,18,"24.201,68","1.344,54",,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,17/01/2024,FV FVR 17840,12,"16.134,45","1.344,54",,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,17/01/2024,FV FVR 17843,13,"17.478,99","1.344,54",,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,29/01/2024,FV FVE 4751,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,11303 CAM 70 VERDE JADE,30/01/2024,FV FVR 17949,100,"117.647,06","1.176,47",,,
VENTAS RESTREPO,120101 P.CONEJO NEGRO,16/01/2024,FV FVR 17825,4,"38.655,46","9.663,87",,,
VENTAS RESTREPO,120101 P.CONEJO NEGRO,25/01/2024,FV FVR 17904,5,"48.319,33","9.663,87",,,
VENTAS RESTREPO,120106 P.CONEJO ROJO,03/01/2024,FV FVR 17720,3,"28.991,60","9.663,87",,,
VENTAS RESTREPO,120109 P.CONEJO ROSADA,31/01/2024,FV FVR 17955,3,"28.991,60","9.663,87",,,
VENTAS RESTREPO,120110 P.CONEJO GRIS CLARA,03/01/2024,FV FVR 17720,5,"48.319,33","9.663,87",,,
VENTAS RESTREPO,120110 P.CONEJO GRIS CLARA,11/01/2024,FV FVR 17783,5,"48.319,33","9.663,87",,,
VENTAS RESTREPO,120110 P.CONEJO GRIS CLARA,16/01/2024,FV FVR 17825,4,"38.655,46","9.663,87",,,
VENTAS RESTREPO,120110 P.CONEJO GRIS CLARA,23/01/2024,FV FVR 17871,6,"57.983,19","9.663,87",,,
VENTAS RESTREPO,120110 P.CONEJO GRIS CLARA,25/01/2024,FV FVR 17904,6,"57.983,19","9.663,87",,,
VENTAS RESTREPO,120110 P.CONEJO GRIS CLARA,31/01/2024,FV FVR 17955,5,"48.319,33","9.663,87",,,
VENTAS RESTREPO,120116 P.CONEJO CAFÉ,09/01/2024,FV FVR 17761,"1,5","14.495,80","9.663,87",,,
VENTAS RESTREPO,120116 P.CONEJO CAFÉ,09/01/2024,FV FVR 17765,3,"28.991,60","9.663,87",,,
VENTAS RESTREPO,120116 P.CONEJO CAFÉ,13/01/2024,FV FVR 17799,"1,5","14.495,80","9.663,87",,,
VENTAS RESTREPO,120116 P.CONEJO CAFÉ,13/01/2024,FV FVR 17807,"0,87","8.407,56","9.663,87",,,
VENTAS RESTREPO,120116 P.CONEJO CAFÉ,16/01/2024,FV FVR 17824,5,"48.319,33","9.663,87",,,
VENTAS RESTREPO,120116 P.CONEJO CAFÉ,16/01/2024,FV FVR 17828,"0,91","8.794,12","9.663,87",,,
VENTAS RESTREPO,120116 P.CONEJO CAFÉ,18/01/2024,FV FVR 17844,4,"38.655,46","9.663,87",,,
VENTAS RESTREPO,120116 P.CONEJO CAFÉ,29/01/2024,FV FVR 17927,4,"38.655,46","9.663,87",,,
VENTAS RESTREPO,120121 P.CONEJO AZUL REY,09/01/2024,FV FVR 17765,2,"19.327,73","9.663,87",,,
VENTAS RESTREPO,120121 P.CONEJO AZUL REY,16/01/2024,FV FVR 17824,"1,9","18.361,34","9.663,87",,,
VENTAS RESTREPO,120121 P.CONEJO AZUL REY,16/01/2024,FV FVR 17825,1,"9.663,87","9.663,87",,,
VENTAS RESTREPO,120121 P.CONEJO AZUL REY,29/01/2024,FV FVR 17931,1,"9.663,87","9.663,87",,,
VENTAS RESTREPO,120203 P.CONEJO GATOS NEGROS,17/01/2024,FV FVR 17836,"0,5","4.831,93","9.663,87",,,
VENTAS RESTREPO,120245 P.CONEJO HUESOS AMARILLOS,12/01/2024,FV FVR 17796,1,"9.663,87","9.663,87",,,
VENTAS RESTREPO,120271 P.CONEJO ESTAMPADO Y UNICOLOR,12/01/2024,FV FVR 17796,3,"28.991,60","9.663,87",,,
VENTAS RESTREPO,120272 P.CONEJO PIÑA,29/01/2024,FV FVR 17934,"2,1","20.294,12","9.663,87",,,
VENTAS RESTREPO,12154 CAM SALIX GREY,04/01/2024,FV FVR 17732,2,"5.210,08","2.605,04",,,
VENTAS RESTREPO,12154 CAM SALIX GREY,12/01/2024,FV FVR 17798,5,"13.025,21","2.605,04",,,
VENTAS RESTREPO,12154 CAM SALIX GREY,16/01/2024,FV FVR 17829,10,"26.050,42","2.605,04",,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,10/01/2024,FV FVR 17776,"1,5","3.592,44","2.394,96",,,
VENTAS RESTREPO,130103 CAM 120 NEGRO,18/01/2024,FV FVR 17846,"2,3","5.508,40","2.394,96",,,
VENTAS RESTREPO,130107 CAM 150 BLANCO,06/01/2024,FV FVR 17747,5,"14.705,88","2.941,18",,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,02/01/2024,FV FVR 17715,"4,1","12.058,82","2.941,18",,,
VENTAS RESTREPO,130118 CAM 150 NEGRO,26/01/2024,FV FVR 17916,"1,7","5.000,00","2.941,18",,,
VENTAS RESTREPO,130119 CAM 150 GRIS,12/01/2024,FV FVR 17789,4,"11.764,71","2.941,18",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,09/01/2024,FV FVR 17764,10,"10.504,20","1.050,42",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,11/01/2024,FV FVR 17785,50,"48.319,33","966,39",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,13/01/2024,FV FVR 17806,30,"28.991,60","966,39",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,15/01/2024,FV FVR 17818,20,"21.008,40","1.050,42",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,17/01/2024,FV FVR 17843,40,"38.655,46","966,39",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,20/01/2024,FV FVR 17861,10,"10.504,20","1.050,42",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,22/01/2024,FV FVR 17865,"0,3","315,13","1.050,42",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,25/01/2024,FV FVR 17907,10,"10.504,20","1.050,42",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,25/01/2024,FV FVR 17909,50,"48.319,33","966,39",,,
VENTAS RESTREPO,140101 CAM 50 BLANCO,26/01/2024,FV FVR 17914,19,"19.957,98","1.050,42",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,04/01/2024,FV FVR 17727,30,"28.991,60","966,39",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,05/01/2024,FV FVR 17736,30,"28.991,60","966,39",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,09/01/2024,FV FVR 17758,10,"10.504,20","1.050,42",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,11/01/2024,FV FVR 17783,30,"28.991,60","966,39",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,11/01/2024,FV FVR 17785,50,"48.319,33","966,39",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,11/01/2024,FV FVR 17786,150,"138.655,46","924,37",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,17/01/2024,FV FVR 17841,150,"138.655,46","924,37",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,17/01/2024,FV FVR 17843,40,"38.655,46","966,39",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,22/01/2024,FV FVR 17863,20,"21.008,40","1.050,42",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,22/01/2024,FV FVR 17868,20,"21.008,40","1.050,42",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,23/01/2024,FV FVR 17873,30,"28.991,60","966,39",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,23/01/2024,FV FVR 17881,2,"2.100,84","1.050,42",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,24/01/2024,FV FVE 4726,10,"10.504,20","1.050,42",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,29/01/2024,FV FVE 4742,10,"10.504,20","1.050,42",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,29/01/2024,FV FVR 17928,50,"48.319,33","966,39",,,
VENTAS RESTREPO,140102 CAM 50 NEGRO,29/01/2024,FV FVR 17938,140,"129.411,76","924,37",,,
VENTAS RESTREPO,140103 CAM 50 AZUL PASTEL,04/01/2024,FV FVR 17729,45,"43.487,39","966,39",,,
VENTAS RESTREPO,140103 CAM 50 AZUL PASTEL,25/01/2024,FV FVR 17901,8,"8.403,36","1.050,42",,,
VENTAS RESTREPO,140104 CAM 50 ROJO,23/01/2024,FV FVR 17879,"2,3","2.415,97","1.050,42",,,
VENTAS RESTREPO,150101 CAM 30 BLANCO,05/01/2024,FV FVR 17742,60,"45.378,15","756,30",,,
VENTAS RESTREPO,150101 CAM 30 BLANCO,10/01/2024,FV FVR 17767,30,"23.949,58","798,32",,,
VENTAS RESTREPO,150101 CAM 30 BLANCO,25/01/2024,FV FVR 17905,5,"4.411,76","882,35",,,
VENTAS RESTREPO,150101 CAM 30 BLANCO,31/01/2024,FV FVR 17966,12,"10.588,24","882,35",,,
VENTAS RESTREPO,200122 SUAVETINA AZUL OSCURO,05/01/2024,FV FVR 17739,"6,4","73.680,67","11.512,61",,,
VENTAS RESTREPO,20205 CAM 100 AZUL OSCURO,20/01/2024,FV FVE 4712,200,"369.747,90","1.848,74",,,
VENTAS RESTREPO,20205 CAM 100 AZUL OSCURO,30/01/2024,FV FVR 17953,100,"184.873,95","1.848,74",,,
VENTAS RESTREPO,20301 CAM 100 BLANCO,15/01/2024,FV FVR 17822,40,"78.991,60","1.974,79",,,
VENTAS RESTREPO,20301 CAM 100 BLANCO,17/01/2024,FV FVR 17833,"3,42","7.184,87","2.100,84",,,
VENTAS RESTREPO,20301 CAM 100 BLANCO,27/01/2024,FV FVE 4739,50,"98.739,50","1.974,79",,,
VENTAS RESTREPO,20301 CAM 100 BLANCO,30/01/2024,FV FVR 17952,100,"184.873,95","1.848,74",,,
VENTAS RESTREPO,20401 CAM 100 BEIGE CLARO - MEDIO,30/01/2024,FV FVR 17946,10,"21.008,40","2.100,84",,,
VENTAS RESTREPO,20402 CAM 100 BEIGE OSCURO,04/01/2024,FV FVR 17724,2,"4.201,68","2.100,84",,,
VENTAS RESTREPO,20601 CAM 100 FUCSIA NORMAL,09/01/2024,FV FVR 17756,23,"48.319,33","2.100,84",,,
VENTAS RESTREPO,20601 CAM 100 FUCSIA NORMAL,11/01/2024,FV FVR 17778,11,"23.109,24","2.100,84",,,
VENTAS RESTREPO,20601 CAM 100 FUCSIA NORMAL,20/01/2024,FV FVR 17862,22,"46.218,49","2.100,84",,,
VENTAS RESTREPO,20601 CAM 100 FUCSIA NORMAL,29/01/2024,FV FVR 17936,10,"21.008,40","2.100,84",,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,04/01/2024,FV FVR 17723,2,"4.201,68","2.100,84",,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,11/01/2024,FV FVR 17780,9,"18.907,56","2.100,84",,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,12/01/2024,FV FVR 17792,10,"21.008,40","2.100,84",,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,17/01/2024,FV FVR 17838,5,"10.504,20","2.100,84",,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,19/01/2024,FV FVR 17850,10,"21.008,40","2.100,84",,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,20/01/2024,FV FVR 17858,20,"42.016,81","2.100,84",,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,22/01/2024,FV FVR 17869,10,"21.008,40","2.100,84",,,
VENTAS RESTREPO,20901 CAM 100 NEGRO NEUTRO,24/01/2024,FV FVR 17893,4,"8.403,36","2.100,84",,,
